VBB-Nr;HAFAS-Nr;NAME;KOORDINATE_Y;KOORDINATE_X;lat;lon
86159;9086159;Berlin, Pfahlerstr.;5827440;4590350;52.572518;13.331141
86160;9086160;U Lindauer Allee (Berlin);5827770;4590880;52.575394;13.339047
86161;9086161;Berlin, Otisstr.;5827100;4588280;52.569802;13.300527
86162;9086162;Berlin, Waldstr./Gewerbegebiet;5827780;4590160;52.575604;13.328432
86163;9086163;Berlin, Lienemannstr.;5827800;4589780;52.575846;13.322834
87101;9087101;U Scharnweberstr. (Berlin);5826814;4589031;52.567111;13.311524
87103;9087103;Berlin, Kaserne SŸdtor;5825670;4588850;52.556862;13.308549
87151;9087151;Berlin, Luftfracht;5824930;4587960;52.550358;13.295234
87152;9087152;Berlin, Julius-Leber-Kaserne;5826232;4590035;52.561717;13.326169
87153;9087153;Berlin, Kaserne Nordtor;5826020;4589460;52.559907;13.317635
87154;9087154;Berlin, Aristide-Briand-BrŸcke;5825392;4588708;52.554388;13.306382
87155;9087155;Berlin, Zentraler Festplatz;5825250;4588610;52.553128;13.304899
87171;9087171;Berlin, Flughafen Tegel (Airport);5825340;4587790;52.554069;13.292837
87172;9087172;Berlin, Entwicklungsgebiet Tegel;5824830;4588000;52.549454;13.295797
88201;9088201;U Holzhauser Str. (Berlin);5827811;4587898;52.576252;13.295083
88202;9088202;U Borsigwerke (Berlin);5828460;4587550;52.582139;13.290122
88203;9088203;Berlin, Otisstr./Wittestr.;5827901;4588737;52.576924;13.307480
88204;9088204;Berlin, Holzhauser Str./Wittestr.;5828180;4588250;52.579510;13.300372
88251;9088251;Berlin, Namslaustr.;5828099;4587741;52.578865;13.292844
88254;9088254;Berlin, Flohrstr.;5827450;4588060;52.572982;13.297376
89201;9089201;Berlin, Konradshšher Str./Heiligenseestr.;5830390;4584980;52.599886;13.252711
89251;9089251;Berlin, Schulzendorfer Weg;5830320;4585461;52.599181;13.259791
89252;9089252;Berlin, Tegelgrund;5830961;4586124;52.604836;13.269740
89253;9089253;Berlin, Im Waldwinkel;5831333;4585429;52.608287;13.259580
89300;9089300;U Alt-Tegel/Gru§dorfstr.;5829174;4587169;52.588615;13.284691
89301;9089301;U Alt-Tegel (Berlin);5829319;4587072;52.589933;13.283298
89302;9089302;Berlin, Heiligenseestr./Ruppiner Chaussee;5830213;4586486;52.598058;13.274886
89303;9089303;S Tegel (Berlin);5829208;4587415;52.588881;13.288328
89304;9089304;Berlin, Eschachstr./S Tegel;5829375;4587515;52.590365;13.289848
89305;9089305;Berlin, U Alt-Tegel/Gru§dorfstr. (Berlin);5829140;4587180;52.588307;13.284844
89352;9089352;Berlin, Veitstr.;5828910;4587320;52.586219;13.286848
89391;9089391;Berlin, An der MŸhle;5829750;4586910;52.593831;13.281021
89401;9089401;Berlin, Gorkistr./Ziekowstr.;5829375;4587547;52.590360;13.290320
89402;9089402;Berlin, Titusweg;5829925;4587629;52.595288;13.291675
89403;9089403;Berlin, Bollestr.;5829490;4588100;52.591304;13.298508
89451;9089451;Berlin, Tegel-Center;5829416;4587319;52.590765;13.286967
89452;9089452;Berlin, Trettachzeile;5829034;4587851;52.587247;13.294714
89453;9089453;Berlin, Hermsdorfer Damm/Bundesfernstr.;5830575;4587034;52.601223;13.283067
89454;9089454;Berlin, Am Tegeler Flie§;5830825;4587468;52.603400;13.289537
89455;9089455;Berlin, Hatzfeldtallee;5829650;4587630;52.592817;13.291617
89456;9089456;Berlin, Kettelerpfad;5830088;4587846;52.596717;13.294919
89457;9089457;Berlin, Im Brachfeldwinkel;5830277;4588076;52.598378;13.298363
89458;9089458;Berlin, Freie Scholle;5830460;4588320;52.599983;13.302012
89501;9089501;Berlin, Sterkrader Str.;5827729;4587259;52.575618;13.285638
89502;9089502;Berlin, Wasserwerk Tegel;5827660;4585820;52.575227;13.264399
89550;9089550;Berlin, Liesborner Weg;5827990;4586740;52.578046;13.278053
89551;9089551;Berlin, Mescheder Weg;5827725;4587620;52.575524;13.290961
89552;9089552;Berlin, Kamener Weg;5827733;4586744;52.575736;13.278044
89553;9089553;Berlin, Neheimer Str.;5827736;4586388;52.575820;13.272795
89554;9089554;Berlin, Wassersportclub;5827387;4585584;52.572811;13.260849
89601;9089601;Berlin, MŠckeritzwiesen;5824850;4586240;52.549914;13.269863
89603;9089603;Berlin, Tegeler BrŸcke;5825150;4584848;52.552828;13.249424
89651;9089651;Berlin, Weg nach Reiswerder;5826872;4585416;52.568211;13.258239
89652;9089652;Berlin, Maienwerderweg;5826196;4585190;52.562173;13.254733
90101;9090101;Berlin, Falkenplatz;5828665;4583277;52.584651;13.227150
90102;9090102;Berlin, Tegelort;5827110;4583520;52.570643;13.230342
90103;9090103;Berlin, Spechtstr.;5828809;4583647;52.585888;13.232644
90104;9090104;Berlin, Waldkauzstr.;5828820;4583940;52.585942;13.236968
90151;9090151;Berlin, Rallenweg;5829948;4582728;52.596261;13.219372
90152;9090152;Berlin, Rohrweihstr.;5829300;4583080;52.590386;13.224403
90153;9090153;Berlin, Sperberstr.;5828950;4583200;52.587223;13.226085
90154;9090154;Berlin, Gerlindeweg;5827696;4583409;52.575925;13.228853
90155;9090155;Berlin, Schwarzspechtweg;5828313;4583282;52.581487;13.227135
90156;9090156;Berlin, Fšrsterweg;5829129;4584147;52.588686;13.240100
90157;9090157;Berlin, MŸhlenweg;5829680;4584750;52.593543;13.249136
90171;9090171;Berlin, Jšrsstr.;5827410;4583430;52.573352;13.229091
90191;9090191;Berlin, Scharfenberg;5828040;4584400;52.578863;13.243555
91101;9091101;Berlin, Alt-Heiligensee;5831108;4582213;52.606761;13.212061
91102;9091102;Berlin, Am Dachsbau;5831107;4583417;52.606569;13.229829
91103;9091103;Berlin, Heiligenseestr./Hennigsdorfer Str.;5831620;4582550;52.611310;13.217162
91104;9091104;Berlin, Kurzebracker Weg;5832555;4582895;52.619658;13.222488
91105;9091105;Berlin, Schulzendorfer Str./Schule;5831870;4583190;52.613459;13.226671
91106;9091106;Berlin, Am Dachsbau/Schulzendorfer Str.;5831790;4583540;52.612687;13.231817
91107;9091107;Berlin, Damkitzstr.;5831940;4584160;52.613939;13.241006
91151;9091151;Berlin, Havelblick;5830650;4582070;52.602668;13.209837
91152;9091152;Berlin, Strandbad Heiligensee;5830313;4582314;52.599604;13.213354
91153;9091153;Berlin, Gemeindefriedhof;5830130;4582500;52.597931;13.216053
91155;9091155;Berlin, Wesselburer Weg;5831205;4583005;52.607513;13.223774
91156;9091156;Berlin, Bekassinenweg;5830962;4583627;52.605234;13.232892
91157;9091157;Berlin, Reiherallee;5830670;4584030;52.602549;13.238765
91158;9091158;Berlin, An der Schneise;5830520;4584540;52.601122;13.246252
91159;9091159;Berlin, Mattenbuder Pfad;5832292;4582785;52.617312;13.220799
91160;9091160;Berlin, Schšnbaumer Weg;5831977;4582663;52.614501;13.218919
91161;9091161;Berlin, Dorfaue;5831056;4582088;52.606313;13.210204
91201;9091201;Berlin, Schulzendorfer Str./Ruppiner Chaussee;5832100;4584330;52.615350;13.243556
91203;9091203;S Heiligensee (Berlin);5833160;4583330;52.625027;13.229062
91205;9091205;S Schulzendorf (Berlin);5831880;4584500;52.613347;13.246009
91251;9091251;Berlin, Diakoniezentrum;5831662;4584906;52.611325;13.251945
91252;9091252;Berlin, Kiefheider Weg;5832500;4584060;52.618985;13.239672
91253;9091253;Berlin, Ziegenorter Pfad;5832840;4583700;52.622096;13.234444
91254;9091254;Berlin, Krantorweg;5832900;4583020;52.622739;13.224420
92101;9092101;Berlin, Invalidensiedlung;5836580;4587040;52.655172;13.284736
92102;9092102;Berlin, Am Pilz;5835180;4588150;52.642415;13.300761
92103;9092103;Berlin, Hubertusweg;5836656;4587423;52.655793;13.290414
92151;9092151;Berlin, JŠgerstieg;5836136;4587668;52.651082;13.293896
92201;9092201;S Frohnau (Berlin);5834114;4587411;52.632958;13.289564
92202;9092202;Berlin, Hainbuchenstr.;5834240;4586410;52.634250;13.274816
92203;9092203;Berlin, Donnersmarckplatz;5833789;4586798;52.630136;13.280427
92204;9092204;Berlin, Maximiliankorso/Sigismundkorso;5833990;4586170;52.632042;13.271207
92205;9092205;Berlin, Alemannenstr./Maximiliankorso;5834236;4586840;52.634145;13.281165
92251;9092251;Berlin, Im Fischgrund;5833740;4587740;52.629544;13.294323
92254;9092254;Berlin, An der Buche;5833878;4587065;52.630893;13.284393
92255;9092255;Berlin, Benediktinerstr.;5833860;4586290;52.630855;13.272945
92256;9092256;Berlin, Dominikus-Krankenhaus;5833370;4587780;52.626214;13.294816
92257;9092257;Berlin, Friedhof Hermsdorf;5833390;4587520;52.626436;13.290982
92258;9092258;Berlin, Welfenallee;5833568;4587116;52.628100;13.285065
92259;9092259;Berlin, Im Amseltal;5834223;4587088;52.633989;13.284824
92260;9092260;Berlin, Markgrafenstr.;5834587;4587774;52.637149;13.295050
92261;9092261;Berlin, Konzer Platz;5834830;4588010;52.639294;13.298600
92281;9092281;Berlin, Zeltinger Platz;5834207;4587493;52.633780;13.290800
93101;9093101;Berlin, Schulzendorfer Str.;5831640;4587870;52.610657;13.295685
93102;9093102;Berlin, Heinsestr.;5832698;4588342;52.620086;13.302934
93103;9093103;Berlin, Bergstr.;5833296;4587940;52.625523;13.297158
93104;9093104;Berlin, Hermsdorfer Damm/Martin-Luther-Str.;5832096;4588116;52.614714;13.299437
93151;9093151;Berlin, Jugendherberge;5831038;4587596;52.605293;13.291482
93152;9093152;Berlin, MŸhlenfeldstr.;5831320;4587650;52.607817;13.292354
93153;9093153;Berlin, Drewitzer Str.;5832350;4588260;52.616972;13.301630
93154;9093154;Berlin, Hohenzollernstr.;5832908;4588204;52.621995;13.300952
93156;9093156;Berlin, Hohefeldstr.;5832760;4588548;52.620609;13.305991
93201;9093201;S Hermsdorf (Berlin);5832460;4588680;52.617892;13.307859
93202;9093202;Berlin, Almutstr.;5832180;4589320;52.615272;13.317231
93203;9093203;Berlin, Hermsdorfer Damm/Berliner Str.;5832971;4589013;52.622429;13.312912
93204;9093204;Berlin, Veltheimstr.;5833499;4588905;52.627190;13.311460
93205;9093205;Berlin, Marthastr.;5833019;4589454;52.622788;13.319435
93206;9093206;Berlin, Veltheimstr./Schildower Str.;5833343;4589793;52.625643;13.324528
93207;9093207;Berlin, Amandastr.;5833394;4589430;52.626161;13.319182
93208;9093208;Berlin, Roswithastr.;5833021;4588348;52.622986;13.303108
93251;9093251;Berlin, Schildower Str.;5832450;4589220;52.617714;13.315827
93252;9093252;Berlin, Waldseeweg;5832765;4589053;52.620572;13.313447
93253;9093253;Berlin, Olafstr.;5833460;4588500;52.626906;13.305470
93291;9093291;Berlin, Loerkesteig;5833393;4588146;52.626361;13.300225
94101;9094101;S Waidmannslust (Berlin);5831243;4589562;52.606814;13.320549
94102;9094102;Berlin, Waidmannsluster Damm/Oraniendamm;5831360;4589780;52.607829;13.323798
94103;9094103;Berlin, Zabel-KrŸger-Damm/Titiseestr.;5831670;4590490;52.610497;13.334360
94151;9094151;Berlin, Zehntwerderweg;5831740;4589390;52.611308;13.318145
94152;9094152;Berlin, Waldhornstr.;5830801;4588752;52.602976;13.308477
94153;9094153;Berlin, Dianastr.;5830895;4588874;52.603801;13.310303
94154;9094154;Berlin, Schonacher Str.;5831490;4590060;52.608951;13.327965
94181;9094181;Berlin, Titiseestr.;5831338;4590341;52.607539;13.332071
94191;9094191;Berlin, Am Dianaplatz;5831075;4589146;52.605373;13.314365
95101;9095101;Berlin, Alt-LŸbars;5832777;4591902;52.620205;13.355506
95102;9095102;Berlin, Am Vierrutenberg;5832034;4591146;52.613657;13.344142
95151;9095151;Berlin, …schelbronner Weg;5831785;4590713;52.611493;13.337683
95152;9095152;Berlin, Sprintsteig;5832280;4591479;52.615812;13.349125
95153;9095153;Berlin, Zabel-KrŸger-Damm/Alt-LŸbars;5832520;4591830;52.617909;13.354372
95154;9095154;Berlin, Welzower Steig;5831350;4591050;52.607529;13.342537
95155;9095155;Berlin, BruchstŸckgraben;5831260;4591470;52.606650;13.348710
96101;9096101;S+U Wittenau (Berlin);5830090;4590560;52.596290;13.334962
96102;9096102;Berlin, Hermsdorfer Str./Alt-Wittenau;5829740;4589700;52.593288;13.322179
96103;9096103;Berlin, Gorkistr./Am Nordgraben;5829563;4588515;52.591892;13.304650
96104;9096104;Berlin, Borsigwalder Weg;5828760;4588080;52.584749;13.298019
96105;9096105;Berlin, Am Kesselpfuhl;5829673;4588888;52.592820;13.310182
96107;9096107;Berlin, Schubartstr./Ernststr.;5828708;4588394;52.584230;13.302637
96151;9096151;Berlin, Lange Enden;5830226;4589771;52.597643;13.323358
96152;9096152;Berlin, Am HŸgel;5829800;4589320;52.593890;13.316589
96153;9096153;Berlin, Conradstr./Ernststr.;5828592;4588219;52.583217;13.300025
96154;9096154;Berlin, In den Kaveln;5829270;4589090;52.589166;13.313053
96191;9096191;Berlin, Cyclopstr.;5830770;4589830;52.602521;13.324376
96192;9096192;Berlin, Humboldt-Klinikum;5829400;4588840;52.590375;13.309400
96193;9096193;Berlin, Gšschenplatz/S Wittenau;5830211;4590395;52.597405;13.332560
96201;9096201;Berlin, LŸbarser Str.;5830783;4590637;52.602504;13.336287
96202;9096202;Berlin, Oranienburger Str./Hermsdorfer Str.;5830990;4589980;52.604472;13.326649
96203;9096203;Berlin, Dietrichinger Weg;5830680;4590230;52.601646;13.330254
96251;9096251;Berlin, Bernshausener Ring;5830810;4590310;52.602800;13.331470
96271;9096271;Berlin, Wittenauer Str./Eichhorster Weg;5830947;4590599;52.603983;13.335771
96291;9096291;Berlin, Blitzenroder Ring;5831140;4590800;52.605684;13.338790
96301;9096301;Berlin, Schorfheidestr./Eichhorster Weg;5830114;4591405;52.596365;13.347435
96302;9096302;Berlin, Eichhorster Weg/Finsterwalder Str.;5830520;4590980;52.600084;13.341276
96303;9096303;Berlin, MŠrkisches Zentrum;5830148;4591862;52.596593;13.354187
96304;9096304;Berlin, Quickborner Str.;5831220;4592530;52.606111;13.364342
96305;9096305;Berlin, Wilhelmsruher Damm/Treuenbrietzener Str.;5830191;4592290;52.596907;13.360513
96306;9096306;Berlin, Schorfheidestr./Dannenwalder Weg;5829570;4591330;52.591490;13.346179
96307;9096307;Berlin, Wilhelmsruher Damm;5830240;4592710;52.597276;13.366724
96308;9096308;Berlin, Finsterwalder Str./Dannenwalder Weg;5830058;4590846;52.595955;13.339172
96309;9096309;Berlin, Calauer Str.;5830968;4591529;52.604016;13.349500
96310;9096310;Berlin, MŠrkische Zeile;5830342;4591976;52.598317;13.355923
96311;9096311;Berlin, Senftenberger Ring Ost;5831052;4592360;52.604630;13.361786
96312;9096312;Berlin, Quickborner Str./Treuenbrietzener Str.;5830820;4592740;52.602482;13.367328
96313;9096313;Berlin, Teschendorfer Weg;5829920;4592320;52.594467;13.360880
96350;9096350;Berlin, Zerpenschleuser Ring SŸd;5830830;4592880;52.602548;13.369397
96352;9096352;Berlin, Engelroder Weg;5830780;4591390;52.602351;13.347397
96353;9096353;Berlin, Sagritzer Weg;5830320;4591210;52.598248;13.344615
96354;9096354;Berlin, Zur Maarer Str.;5830314;4590834;52.598257;13.339066
96355;9096355;Berlin, Zerpenschleuser Ring;5831022;4592660;52.604310;13.366205
96356;9096356;Berlin, Gandenitzer Weg;5830667;4592528;52.601143;13.364158
96357;9096357;Berlin, Packereigraben;5830508;4592313;52.599751;13.360941
96358;9096358;Berlin, Tramper Weg;5829700;4592130;52.592523;13.358016
96359;9096359;Berlin, Wentowsteig;5829680;4591900;52.592382;13.354618
96360;9096360;Berlin, Tornower Weg;5829639;4591533;52.592076;13.349192
96361;9096361;Berlin, Sallgaster Str.;5829788;4591062;52.593494;13.342285
96362;9096362;Berlin, Tiefenseer Str.;5830215;4592505;52.597086;13.363692
96363;9096363;Berlin, Kšnigshorster Str.;5830137;4591648;52.596531;13.351026
96364;9096364;Berlin, Wesendorfer Str.;5830732;4592194;52.601784;13.359247
96365;9096365;Berlin, Senftenberger Ring Nord;5831101;4591937;52.605142;13.355558
96401;9096401;Berlin, Oranienburger Str./Alt-Wittenau;5829355;4590523;52.589693;13.334215
96402;9096402;Berlin, Wittenau Kirche;5829590;4589990;52.591893;13.326416
96404;9096404;Berlin, Alt-Wittenau/Roedernallee;5829300;4590860;52.589143;13.339171
96405;9096405;S Eichborndamm (Berlin);5827980;4589285;52.577545;13.315583
96406;9096406;Berlin, Am Nordgraben/Oranienburger Str.;5829100;4590560;52.587396;13.334691
96407;9096407;U Wittenau (Berlin);5830001;4590449;52.595509;13.333300
96408;9096408;Berlin, Olbendorfer Weg;5828495;4589527;52.582132;13.319290
96409;9096409;Berlin, Tessenowstr.;5828430;4590520;52.581384;13.333918
96410;9096410;U Rathaus Reinickendorf (Berlin);5829180;4589940;52.588218;13.325568
96451;9096451;Berlin, Schmitzweg;5828957;4591020;52.586035;13.341437
96453;9096453;Berlin, Rathauspromenade;5829090;4590220;52.587363;13.329673
96454;9096454;Berlin, Techowpromenade;5829730;4590490;52.593068;13.333831
96455;9096455;Berlin, Rotbuchenweg;5828680;4589620;52.583778;13.320712
96456;9096456;Berlin, Kienhorststr.;5827670;4589160;52.574780;13.313656
96457;9096457;Berlin, Jansenstr.;5828800;4590580;52.584698;13.334904
96458;9096458;S+U Karl-Bonhoeffer-Nervenklinik (Berlin);5828071;4590459;52.578168;13.332921
96459;9096459;Berlin, Schule am Park;5829860;4590218;52.594281;13.329853
96471;9096471;Berlin, Landesarchiv;5828321;4589439;52.580583;13.317946
97101;9097101;Berlin, Holzhauser Str./Schubartstr.;5828470;4588590;52.582060;13.305464
97102;9097102;Berlin, Pannwitzstr.;5828994;4589777;52.586574;13.323113
97103;9097103;Berlin, Triftstr./Am Nordgraben;5829170;4589370;52.588222;13.317157
97105;9097105;Berlin, Holzhauser Str./Triftstr.;5829000;4589300;52.586706;13.316078
97151;9097151;Berlin, Innungsstr.;5828158;4588825;52.579219;13.308846
97152;9097152;Berlin, Miraustr.;5828680;4588860;52.583903;13.309502
100001;9100001;S+U Friedrichstr. Bhf (Berlin);5821684;4594318;52.520134;13.388018
100002;9100002;S Hackescher Markt (Berlin);5821940;4595300;52.522263;13.402554
100003;9100003;S+U Alexanderplatz Bhf (Berlin);5821830;4596000;52.521152;13.412832
100004;9100004;S+U JannowitzbrŸcke (Berlin);5821208;4596365;52.515500;13.418027
100005;9100005;U Alexanderplatz (Berlin);5821941;4596122;52.522128;13.414661
100006;9100006;S+U Alexanderplatz Bhf/Grunerstr. (Berlin);5821750;4596110;52.520414;13.414429
100007;9100007;S Oranienburger Str. (Berlin);5822250;4594650;52.525161;13.393068
100008;9100008;U Heinrich-Heine-Str. (Berlin);5820689;4596249;52.510858;13.416169
100009;9100009;U Naturkundemuseum (Berlin);5822850;4593950;52.530672;13.382927
100010;9100010;U Mohrenstr. (Berlin);5820720;4594050;52.511519;13.383798
100011;9100011;U Stadtmitte (Berlin);5820725;4594452;52.511495;13.389719
100012;9100012;U Hausvogteiplatz (Berlin);5820940;4594830;52.513361;13.395346
100013;9100013;U Spittelmarkt (Berlin);5820720;4595310;52.511301;13.402352
100014;9100014;U MŠrkisches Museum (Berlin);5820790;4595820;52.511841;13.409881
100015;9100015;U Klosterstr. (Berlin);5821460;4595920;52.517842;13.411547
100016;9100016;U Rosa-Luxemburg-Platz (Berlin);5822610;4595820;52.528191;13.410405
100017;9100017;U Schillingstr. (Berlin);5821749;4596617;52.520316;13.421895
100018;9100018;U Stadtmitte/Krausenstr.;5820510;4594530;52.509550;13.390807
100019;9100019;U Oranienburger Tor (Berlin);5822300;4594300;52.525671;13.387927
100020;9100020;S+U Potsdamer Platz Bhf (Berlin);5820450;4593640;52.509164;13.377685
100021;9100021;Berlin, Wšhlertstr.;5823488;4593584;52.536467;13.377715
100022;9100022;S Potsdamer Platz Bhf/Vo§str. (Berlin);5820558;4593568;52.510147;13.376655
100023;9100023;U Rosenthaler Platz (Berlin);5822775;4595205;52.529781;13.401393
100024;9100024;S+U Alexanderplatz Bhf/Dircksenstr. (Berlin);5821903;4595890;52.521827;13.411233
100025;9100025;S+U Brandenburger Tor (Berlin);5821272;4593845;52.516514;13.380935
100026;9100026;S+U Alexanderplatz Bhf/Gontardstr. (Berlin);5821818;4595893;52.521063;13.411252
100027;9100027;U Franzšsische Str. (Berlin);5821090;4594470;52.514771;13.390088
100030;9100030;Berlin, Memhardstr.;5822170;4595950;52.524215;13.412193
100031;9100031;Berlin, S+U Alexanderplatz Bhf/Memhardstr. (Berlin);5822044;4595869;52.523098;13.410964
100032;9100032;Berlin, Heinrich-Heine-Str./Annenstr.;5820400;4596090;52.508289;13.413745
100033;9100033;Berlin, Schumannstr.;5822109;4593724;52.524054;13.379389
100034;9100034;Berlin, Pflugstr.;5823437;4593759;52.535979;13.380279
100035;9100035;Berlin, Bundeswehrkrankenhaus;5823280;4593070;52.534686;13.370084
100036;9100036;Berlin, Robert-Koch-Platz;5822590;4593740;52.528373;13.379760
100037;9100037;S+U Brandenburger Tor/Glinkastr. (Berlin);5821297;4594059;52.516702;13.384094
100038;9100038;Berlin, Am Kupfergraben;5821614;4594820;52.519418;13.395391
100040;9100040;Berlin, Mollstr./Otto-Braun-Str.;5822288;4596474;52.525183;13.419945
100041;9100041;Berlin, Brunnenstr./Invalidenstr.;5823080;4595050;52.532548;13.399197
100042;9100042;Berlin, Zionskirchplatz;5823278;4595467;52.534254;13.405397
